order_id,item_id,price
13093,92,70
13094,67,370
13094,93,70
13094,92,70
13095,665,340
13095,30,240
13095,29,290
13095,67,370
13095,29,290
13095,82,90
13095,66,220
13096,74,250
13096,71,220
13097,72,270
13097,30,240
13097,29,290
13097,82,90
13098,72,270
13098,72,270
13098,29,290
13098,31,190
13098,74,250
13099,74,250
13099,31,190
13099,30,240
13099,74,250
13100,73,250
13100,83,90
13100,93,70
13101,74,250
13101,29,290
13101,97,100
13101,93,70
13101,30,240
13101,30,240
13102,82,90
13102,31,190
13102,84,100
13102,82,90
13103,66,220
13103,73,250
13103,72,270
13104,82,90
13104,93,70
13104,93,70
13104,677,230
13105,677,230
13105,677,230
13105,74,250
13105,677,230
13105,677,230
13106,71,220
13106,72,270
13106,67,370
13106,72,270
13107,66,220
13107,74,250
13108,66,220
13108,67,370
13108,83,90
13108,66,220
13108,84,100
13108,92,70
13108,677,230
13109,665,340
13109,72,270
13110,67,370
13110,83,90
13110,66,220
13110,31,190
13110,92,70
13110,93,70
13111,677,230
13111,84,100
13111,677,230
13112,72,270
13112,29,290
13112,677,230
13112,92,70
13112,30,240
13112,677,230
13112,30,240
13113,677,230
13113,66,220
13113,83,90
13113,66,220
13114,73,250
13114,93,70
13114,93,70
13114,84,100
13115,29,290
13115,677,230
13115,67,370
13115,82,90
13115,31,190
13116,29,290
13116,71,220
13116,82,90
13117,31,190
13117,97,100
13118,84,100
13118,93,70
13119,73,250
13119,74,250
13119,665,340
13119,93,70
13119,71,220
13119,93,70
13120,72,270
13120,29,290
13120,93,70
13120,71,220
13120,92,70
13121,29,290
13121,66,220
13121,29,290
13121,93,70
13121,82,90
13121,73,250
13122,665,340
13122,74,250
13123,83,90
13123,84,100
13124,83,90
13124,73,250
13124,30,240
13124,97,100
13124,97,100
13124,84,100
13125,31,190
13125,30,240
13125,83,90
13125,82,90
13125,84,100
13125,92,70
13125,30,240
13126,71,220
13126,31,190
13127,97,100
13127,677,230
13127,82,90
13127,67,370
13127,665,340
13127,677,230
13127,74,250
13128,30,240
13128,83,90
13128,66,220
13129,29,290
13129,97,100
13129,84,100
13129,92,70
13129,97,100
13129,84,100
13129,29,290
13130,71,220
13130,74,250
13130,84,100
13131,677,230
13131,677,230
13131,29,290
13131,97,100
13131,71,220
13131,29,290
13131,83,90
13132,30,240
13132,31,190
13132,97,100
13133,93,70
13133,29,290
13133,73,250
13134,72,270
13134,29,290
13135,31,190
13135,73,250
13135,30,240
13135,84,100
13136,84,100
13136,30,240
13136,73,250
13136,31,190
13136,71,220
13136,97,100
13136,66,220
13137,31,190
13137,71,220
13137,74,250
13137,665,340
13137,97,100
13137,74,250
13137,30,240
13138,677,230
13138,29,290
13139,92,70
13139,31,190
13140,29,290
13140,84,100
13140,97,100
13140,73,250
13141,677,230
13141,74,250
13141,72,270
13141,93,70
13141,84,100
13141,31,190
13141,30,240
13142,66,220
13142,82,90
13142,97,100
13143,71,220
13143,84,100
13143,97,100
13143,30,240
13143,66,220
13143,93,70
13144,83,90
13144,67,370
13144,677,230
13144,93,70
13144,73,250
13144,31,190
13145,72,270
13145,74,250
13146,665,340
13146,73,250
13146,71,220
13146,82,90
13146,82,90
13147,66,220
13147,665,340
13147,71,220
13148,665,340
13148,73,250
13148,97,100
13148,93,70
13148,665,340
13148,73,250
13148,74,250
13149,92,70
13149,31,190
13149,30,240
13149,677,230
13150,31,190
13150,665,340
13151,665,340
13151,97,100
13151,29,290
13152,67,370
13152,82,90
13152,93,70
13152,93,70
13152,677,230
13152,92,70
13153,67,370
13153,73,250
13153,66,220
13154,83,90
13154,72,270
13154,83,90
13154,31,190
13154,74,250
13155,73,250
13155,82,90
13155,73,250
13156,665,340
13156,71,220
13157,29,290
13157,82,90
13157,72,270
13158,71,220
13158,665,340
13158,74,250
13158,93,70
13158,665,340
13159,665,340
13159,72,270
13159,73,250
13159,29,290
13159,665,340
13159,74,250
13159,677,230
13160,82,90
13160,66,220
13160,29,290
13161,82,90
13161,66,220
13161,71,220
13161,83,90
13161,66,220
13162,83,90
13162,29,290
13162,82,90
13162,665,340
13163,66,220
13163,30,240
13163,29,290
13163,67,370
13163,72,270
13163,665,340
13163,72,270
13164,82,90
13164,665,340
13164,30,240
13164,72,270
13164,31,190
13164,66,220
13165,84,100
13165,30,240
13165,74,250
13165,677,230
13166,30,240
13166,31,190
13166,74,250
13166,71,220
13166,83,90
13167,74,250
13167,31,190
13167,677,230
13167,71,220
13167,83,90
13168,74,250
13168,30,240
13168,82,90
13168,92,70
13168,84,100
13168,74,250
13169,677,230
13169,93,70
13169,31,190
13170,29,290
13170,71,220
13170,66,220
13171,66,220
13171,66,220
13171,67,370
13171,72,270
13171,665,340
13171,71,220
13172,73,250
13172,31,190
13172,93,70
13173,83,90
13173,83,90
13173,665,340
13173,29,290
13173,83,90
13173,67,370
13173,83,90
13174,66,220
13174,29,290
13174,71,220
13174,665,340
13174,72,270
13174,92,70
13175,66,220
13175,74,250
13175,67,370
13176,66,220
13176,92,70
13176,677,230
13177,92,70
13177,93,70
13177,29,290
13178,665,340
13178,71,220
13178,31,190
13178,31,190
13178,92,70
13178,665,340
13179,93,70
13179,67,370
13179,29,290
13179,84,100
13179,73,250
13179,30,240
13180,67,370
13180,665,340
13180,71,220
13180,93,70
13180,72,270
13180,84,100
13180,66,220
13181,665,340
13181,93,70
13181,93,70
13181,30,240
13182,84,100
13182,97,100
13182,82,90
13182,30,240
13182,29,290
13182,31,190
13183,66,220
13183,30,240
13183,30,240
13183,97,100
13183,30,240
13183,72,270
13184,29,290
13184,72,270
13184,83,90
13184,71,220
13184,665,340
13184,92,70
13185,72,270
13185,73,250
13185,92,70
13185,29,290
13186,93,70
13186,82,90
13186,93,70
13187,31,190
13187,73,250
13187,30,240
13187,72,270
13187,97,100
13187,71,220
13187,97,100
13188,72,270
13188,677,230
13188,67,370
13188,66,220
13188,29,290
13188,71,220
13189,66,220
13189,29,290
13190,66,220
13190,93,70
13190,67,370
13191,665,340
13191,84,100
13191,97,100
13191,665,340
13192,66,220
13192,29,290
13192,93,70
13192,97,100
13193,677,230
13193,72,270
13194,31,190
13194,74,250
13194,665,340
13194,84,100
13194,92,70
13194,83,90
13195,67,370
13195,74,250
13196,71,220
13196,677,230
13196,71,220
13196,72,270
13197,677,230
13197,92,70
13197,66,220
13197,31,190
13197,92,70
13197,71,220
13197,67,370
13198,93,70
13198,71,220
13198,665,340
13198,83,90
13199,31,190
13199,83,90
13200,677,230
13200,97,100
13200,31,190
13200,30,240
13200,29,290
13200,665,340
13200,72,270
13201,30,240
13201,82,90
13201,73,250
13201,29,290
13201,66,220
13201,71,220
13201,31,190
13202,66,220
13202,92,70
13202,30,240
13202,665,340
13202,665,340
13203,97,100
13203,93,70
13203,29,290
13204,73,250
13204,97,100
13204,677,230
13204,29,290
13204,92,70
13204,92,70
13204,97,100
13205,84,100
13205,82,90
13205,66,220
13205,83,90
13206,93,70
13206,71,220
13206,92,70
13207,82,90
13207,67,370
13207,71,220
13207,97,100
13208,71,220
13208,82,90
13208,83,90
13209,83,90
13209,72,270
13210,66,220
13210,677,230
13210,73,250
13210,30,240
13211,84,100
13211,665,340
13211,97,100
13211,93,70
13211,72,270
13211,30,240
13212,83,90
13212,29,290
13212,93,70
13212,677,230
13213,665,340
13213,72,270
13213,677,230
13213,30,240
13214,67,370
13214,30,240
13214,82,90
13214,71,220
13214,66,220
13214,29,290
13214,677,230
13215,73,250
13215,74,250
13215,72,270
13216,665,340
13216,677,230
13216,82,90
13216,67,370
13217,74,250
13217,73,250
13217,82,90
13217,93,70
13217,71,220
13217,677,230
13217,83,90
13218,83,90
13218,29,290
13219,66,220
13219,97,100
13219,66,220
13220,97,100
13220,74,250
13221,74,250
13221,84,100
13221,97,100
13221,67,370
13221,677,230
13222,67,370
13222,82,90
13222,82,90
13222,92,70
13222,30,240
13223,82,90
13223,73,250
13223,93,70
13223,665,340
13223,677,230
13223,74,250
13223,29,290
13224,73,250
13224,31,190
13224,71,220
13224,83,90
13224,72,270
13224,74,250
13224,677,230
13225,73,250
13225,74,250
13225,92,70
13225,92,70
13225,82,90
13226,31,190
13226,71,220
13226,83,90
13226,71,220
13226,97,100
13227,83,90
13227,74,250
13227,92,70
13228,82,90
13228,67,370
13228,677,230
13228,97,100
13229,73,250
13229,82,90
13230,30,240
13230,84,100
13231,677,230
13231,84,100
13231,66,220
13231,82,90
13232,73,250
13232,97,100
13232,665,340
13232,67,370
13233,84,100
13233,30,240
13233,66,220
13233,73,250
13233,66,220
13233,665,340
13233,73,250
13234,92,70
13234,665,340
13234,66,220
13234,29,290
13234,74,250
13235,97,100
13235,665,340
13235,29,290
13235,82,90
13235,677,230
13235,66,220
13236,30,240
13236,92,70
13236,74,250
13236,93,70
13236,82,90
13237,83,90
13237,665,340
13237,66,220
13238,82,90
13238,67,370
13239,82,90
13239,84,100
13239,665,340
13239,74,250
13239,83,90
13239,93,70
13240,31,190
13240,92,70
13240,82,90
13240,71,220
13240,92,70
13240,66,220
13241,677,230
13241,73,250
13241,31,190
13241,93,70
13241,83,90
13242,93,70
13242,66,220
13242,73,250
13242,71,220
13243,73,250
13243,677,230
13243,83,90
13243,74,250
13243,665,340
13243,74,250
13244,677,230
13244,67,370
13244,71,220
13244,82,90
13244,83,90
13244,82,90
13244,71,220
13245,84,100
13245,66,220
13245,83,90
13245,93,70
13245,82,90
13246,71,220
13246,71,220
13246,72,270
13246,93,70
13246,84,100
13246,92,70
13246,74,250
13247,84,100
13247,665,340
13247,93,70
13248,677,230
13248,71,220
13249,97,100
13249,66,220
13250,73,250
13250,67,370
13250,84,100
13250,665,340
13251,73,250
13251,82,90
13251,29,290
13251,93,70
13251,31,190
13251,73,250
13251,71,220
13252,67,370
13252,30,240
13252,97,100
13252,93,70
13252,71,220
13252,67,370
13252,97,100
13253,66,220
13253,73,250
13253,82,90
13253,92,70
13253,30,240
13253,83,90
13253,84,100
13254,92,70
13254,67,370
13254,73,250
13254,71,220
13255,82,90
13255,72,270
13255,97,100
13255,84,100
13256,73,250
13256,66,220
13256,31,190
13257,30,240
13257,67,370
13257,677,230
13257,92,70
13257,84,100
13257,72,270
13257,71,220
13258,665,340
13258,83,90
13259,66,220
13259,92,70
13259,67,370
13259,92,70
13259,67,370
13259,73,250
13259,97,100
13260,31,190
13260,73,250
13260,72,270
13260,92,70
13260,84,100
13260,93,70
13260,31,190
13261,29,290
13261,67,370
13261,665,340
13261,31,190
13262,84,100
13262,67,370
13262,677,230
13263,72,270
13263,71,220
13263,73,250
13263,72,270
13263,93,70
13264,83,90
13264,83,90
13265,83,90
13265,92,70
13265,93,70
13265,665,340
13265,82,90
13265,67,370
13265,93,70
13266,67,370
13266,83,90
13266,83,90
13266,665,340
13267,66,220
13267,665,340
13267,84,100
13267,84,100
13267,72,270
13267,71,220
13268,67,370
13268,665,340
13268,83,90
13268,67,370
13269,30,240
13269,72,270
13269,31,190
13269,665,340
13269,74,250
13270,83,90
13270,97,100
13270,74,250
13270,73,250
13270,92,70
13271,31,190
13271,665,340
13271,665,340
13272,66,220
13272,665,340
13272,92,70
13272,82,90
13272,30,240
13272,31,190
13273,92,70
13273,29,290
13274,72,270
13274,72,270
13274,30,240
13274,71,220
13274,83,90
13274,29,290
13274,97,100
13275,72,270
13275,82,90
13276,74,250
13276,93,70
13276,93,70
13276,665,340
13276,67,370
13276,72,270
13276,93,70
13277,71,220
13277,92,70
13277,31,190
13277,83,90
13277,82,90
13278,84,100
13278,97,100
13278,677,230
13278,29,290
13278,82,90
13278,72,270
13279,71,220
13279,665,340
13279,93,70
13279,29,290
13279,66,220
13279,84,100
13279,31,190
13280,83,90
13280,74,250
13280,665,340
13280,30,240
13280,67,370
13280,74,250
13280,71,220
13281,82,90
13281,67,370
13281,93,70
13282,74,250
13282,84,100
13282,82,90
13282,72,270
13282,677,230
13282,92,70
13282,66,220
13283,72,270
13283,66,220
13284,665,340
13284,29,290
13285,73,250
13285,83,90
13286,73,250
13286,93,70
13286,84,100
13287,66,220
13287,665,340
13287,30,240
13287,83,90
13288,93,70
13288,93,70
13288,82,90
13289,67,370
13289,93,70
13289,93,70
13290,93,70
13290,92,70
13290,72,270
13290,665,340
13290,84,100
13290,71,220
13291,67,370
13291,83,90
13291,72,270
13292,31,190
13292,29,290
13292,74,250
13292,93,70
13292,72,270
13293,73,250
13293,82,90
13293,97,100
13293,71,220
13293,83,90
13294,83,90
13294,29,290
13294,67,370
13294,97,100
13294,72,270
13294,93,70
13295,67,370
13295,31,190
13295,83,90
13295,71,220
13296,677,230
13296,74,250
13296,677,230
13296,29,290
13296,73,250
13297,73,250
13297,677,230
13297,83,90
13297,71,220
13298,93,70
13298,84,100
13298,30,240
13298,93,70
13298,97,100
13299,665,340
13299,29,290
13299,74,250
13299,71,220
13299,71,220
13299,73,250
13299,73,250
13300,97,100
13300,67,370
13300,30,240
13300,677,230
13301,97,100
13301,97,100
13301,73,250
13301,665,340
13301,67,370
13301,677,230
13302,71,220
13302,30,240
13303,66,220
13303,29,290
13303,72,270
13303,29,290
13303,82,90
13303,82,90
13304,82,90
13304,72,270
13304,31,190
13304,67,370
13304,677,230
13304,29,290
13305,677,230
13305,83,90
13305,31,190
13305,71,220
13305,29,290
13306,82,90
13306,66,220
13306,30,240
13306,665,340
13306,29,290
13306,84,100
13307,67,370
13307,93,70
13308,72,270
13308,93,70
13308,29,290
13308,677,230
13309,82,90
13309,84,100
13310,66,220
13310,74,250
13311,72,270
13311,93,70
13311,93,70
13311,92,70
13311,31,190
13311,97,100
13311,30,240
13312,84,100
13312,92,70
13312,31,190
13312,67,370
13312,74,250
13312,29,290
13313,83,90
13313,67,370
13313,73,250
13313,92,70
13313,83,90
13313,31,190
13314,71,220
13314,677,230
13315,84,100
13315,665,340
13315,30,240
13315,71,220
13315,29,290
13316,84,100
13316,677,230
13317,72,270
13317,73,250
13317,82,90
13317,30,240
13317,29,290
13317,30,240
13317,66,220
13318,665,340
13318,665,340
13318,73,250
13318,72,270
13318,97,100
13319,83,90
13319,93,70
13319,66,220
13319,97,100
13319,73,250
13320,30,240
13320,31,190
13320,72,270
13321,74,250
13321,677,230
13322,92,70
13322,82,90
13322,67,370
13322,67,370
13322,677,230
13322,92,70
13322,82,90
13323,82,90
13323,66,220
13323,67,370
13323,93,70
13324,30,240
13324,82,90
13324,82,90
13324,97,100
13324,82,90
13324,97,100
13324,84,100
13325,93,70
13325,30,240
13325,71,220
13325,67,370
13325,97,100
13326,66,220
13326,82,90
13326,82,90
13326,29,290
13326,29,290
13326,82,90
13327,67,370
13327,67,370
13327,29,290
13327,92,70
13328,83,90
13328,71,220
13328,29,290
13328,93,70
13328,66,220
13328,665,340
13328,665,340
13329,29,290
13329,677,230
13330,83,90
13330,665,340
13330,67,370
13330,665,340
13331,72,270
13331,71,220
13331,82,90
13331,30,240
13331,83,90
13331,66,220
13331,29,290
13332,97,100
13332,66,220
13332,97,100
13332,71,220
13332,67,370
13333,67,370
13333,82,90
13333,29,290
13333,66,220
13334,30,240
13334,66,220
13335,67,370
13335,93,70
13335,66,220
13335,97,100
13335,97,100
13336,31,190
13336,67,370
13336,30,240
13336,97,100
13337,93,70
13337,73,250
13338,83,90
13338,83,90
13339,677,230
13339,67,370
13339,677,230
13340,73,250
13340,73,250
13341,29,290
13341,29,290
13341,665,340
13341,31,190
13341,93,70
13342,665,340
13342,72,270
13342,83,90
13342,72,270
13343,82,90
13343,92,70
13343,72,270
13343,72,270
13343,677,230
13343,97,100
13343,92,70
13344,30,240
13344,74,250
13344,66,220
13344,30,240
13344,74,250
13344,74,250
13345,83,90
13345,67,370
13345,92,70
13345,71,220
13345,83,90
13346,74,250
13346,67,370
13346,29,290
13346,74,250
13347,83,90
13347,67,370
13347,82,90
13347,29,290
13348,72,270
13348,677,230
13348,665,340
13348,71,220
13348,66,220
13348,71,220
13349,73,250
13349,30,240
13350,71,220
13350,74,250
13350,677,230
13350,72,270
13350,71,220
13351,83,90
13351,73,250
13351,67,370
13351,84,100
13352,66,220
13352,83,90
13352,66,220
13352,92,70
13352,97,100
13352,82,90
13352,74,250
13353,31,190
13353,67,370
13353,83,90
13353,97,100
13353,30,240
13354,93,70
13354,92,70
13354,97,100
13355,83,90
13355,665,340
13355,83,90
13355,92,70
13355,665,340
13355,73,250
13355,29,290
13356,73,250
13356,73,250
13356,84,100
13357,71,220
13357,92,70
13358,71,220
13358,84,100
13358,93,70
13358,665,340
13358,66,220
13359,84,100
13359,83,90
13360,665,340
13360,72,270
13360,67,370
13360,84,100
13360,31,190
13361,84,100
13361,92,70
13361,84,100
13361,30,240
13361,72,270
13361,84,100
13361,82,90
13362,66,220
13362,29,290
13362,31,190
13362,73,250
13362,82,90
13363,67,370
13363,83,90
13363,30,240
13363,83,90
13363,30,240
13363,71,220
13363,677,230
13364,83,90
13364,97,100
13364,67,370
13364,82,90
13364,67,370
13364,29,290
13364,66,220
13365,93,70
13365,83,90
13366,66,220
13366,97,100
13366,93,70
13366,84,100
13366,73,250
13366,665,340
13367,66,220
13367,74,250
13367,677,230
13368,74,250
13368,84,100
13369,66,220
13369,66,220
13369,74,250
13369,66,220
13369,93,70
13369,83,90
13369,67,370
13370,665,340
13370,84,100
13370,82,90
13370,67,370
13370,67,370
13370,67,370
13370,73,250
13371,66,220
13371,66,220
13371,677,230
13371,84,100
13371,72,270
13372,74,250
13372,71,220
13372,97,100
13372,31,190
13372,97,100
13372,72,270
13373,30,240
13373,84,100
13373,677,230
13373,66,220
13374,82,90
13374,30,240
13375,29,290
13375,83,90
13375,30,240
13375,73,250
13375,665,340
13376,72,270
13376,71,220
13376,71,220
13377,31,190
13377,92,70
13377,29,290
13378,30,240
13378,72,270
13378,66,220
13378,29,290
13378,84,100
13378,665,340
13378,677,230
13379,67,370
13379,665,340
13379,72,270
13379,84,100
13379,84,100
13380,31,190
13380,665,340
13380,67,370
13380,665,340
13381,66,220
13381,31,190
13381,677,230
13381,66,220
13381,74,250
13381,31,190
13382,29,290
13382,72,270
13382,97,100
13382,31,190
13382,30,240
13383,71,220
13383,82,90
13383,82,90
13384,665,340
13384,677,230
13384,93,70
13384,74,250
13385,73,250
13385,66,220
13385,82,90
13385,71,220
13385,66,220
13386,665,340
13386,665,340
13386,665,340
13386,73,250
13386,67,370
13386,72,270
13387,665,340
13387,30,240
13387,71,220
13387,29,290
13387,29,290
13387,97,100
13387,677,230
13388,31,190
13388,93,70
13388,74,250
13388,66,220
13388,84,100
13388,83,90
13389,83,90
13389,30,240
13389,73,250
13389,665,340
13389,29,290
13389,29,290
13389,665,340
13390,66,220
13390,74,250
13391,71,220
13391,82,90
13391,74,250
13392,30,240
13392,73,250
13392,72,270
13392,84,100
13392,82,90
13392,31,190
13393,29,290
13393,82,90
13393,66,220
13393,83,90
13393,92,70
13393,30,240
13393,29,290
13394,84,100
13394,92,70
13394,67,370
13394,83,90
13394,73,250
13395,84,100
13395,73,250
13395,84,100
13395,92,70
13395,92,70
13395,66,220
13396,665,340
13396,29,290
13396,71,220
13396,30,240
13396,97,100
13397,97,100
13397,92,70
13398,66,220
13398,66,220
13398,97,100
13398,66,220
13398,665,340
13398,31,190
13399,83,90
13399,97,100
13399,677,230
13400,67,370
13400,67,370
13400,665,340
13400,72,270
13401,97,100
13401,84,100
13401,67,370
13402,97,100
13402,73,250
13403,72,270
13403,92,70
13403,66,220
13403,74,250
13403,72,270
13404,83,90
13404,677,230
13404,83,90
13404,92,70
13404,83,90
13404,84,100
13404,29,290
13405,67,370
13405,93,70
13406,97,100
13406,665,340
13406,67,370
13406,665,340
13406,84,100
13406,29,290
13407,31,190
13407,31,190
13407,31,190
13407,73,250
13407,677,230
13407,71,220
13408,72,270
13408,74,250
13408,71,220
13408,67,370
13408,92,70
13408,73,250
13408,665,340
13409,29,290
13409,677,230
13409,67,370
13409,73,250
13410,84,100
13410,83,90
13410,84,100
13410,84,100
13410,73,250
13411,665,340
13411,82,90
13411,677,230
13411,67,370
13412,83,90
13412,83,90
13412,93,70
13412,67,370
13412,74,250
13412,93,70
13413,71,220
13413,83,90
13413,73,250
13413,73,250
13413,665,340
13414,30,240
13414,83,90
13414,74,250
13414,67,370
13414,82,90
13414,30,240
13414,67,370
13415,31,190
13415,84,100
13415,83,90
13416,67,370
13416,73,250
13416,73,250
13416,31,190
13416,72,270
13417,665,340
13417,67,370
13417,84,100
13417,677,230
13417,29,290
13417,97,100
13418,74,250
13418,97,100
13418,83,90
13418,31,190
13418,83,90
13418,97,100
13418,93,70
13419,30,240
13419,73,250
13419,74,250
13419,677,230
13419,73,250
13419,74,250
13420,67,370
13420,31,190
13420,72,270
13420,71,220
13420,83,90
13420,74,250
13420,92,70
13421,92,70
13421,83,90
13421,93,70
13421,665,340
13421,31,190
13422,67,370
13422,84,100
13422,93,70
13422,665,340
13422,31,190
13423,677,230
13423,67,370
13424,677,230
13424,67,370
13424,93,70
13424,67,370
13424,71,220
13425,92,70
13425,97,100
13425,72,270
13426,93,70
13426,71,220
13427,31,190
13427,73,250
13427,67,370
13427,74,250
13427,84,100
13428,31,190
13428,66,220
13428,84,100
13428,67,370
13428,66,220
13428,74,250
13429,92,70
13429,74,250
13430,82,90
13430,92,70
13430,67,370
13430,97,100
13431,74,250
13431,82,90
13431,82,90
13432,97,100
13432,73,250
13432,93,70
13433,97,100
13433,66,220
13433,74,250
13433,31,190
13433,31,190
13433,71,220
13434,67,370
13434,73,250
13434,29,290
13434,83,90
13435,73,250
13435,31,190
13435,30,240
13435,67,370
13435,67,370
13436,31,190
13436,677,230
13436,82,90
13437,31,190
13437,677,230
13437,82,90
13438,83,90
13438,84,100
13438,31,190
13438,677,230
13438,83,90
13438,97,100
13438,665,340
13439,66,220
13439,29,290
13440,83,90
13440,71,220
13440,82,90
13440,74,250
13440,82,90
13440,71,220
13440,74,250
13441,73,250
13441,84,100
13441,82,90
13441,71,220
13442,71,220
13442,677,230
13442,74,250
13443,84,100
13443,84,100
13444,31,190
13444,29,290
13444,72,270
13445,93,70
13445,72,270
13445,67,370
13446,66,220
13446,92,70
13446,97,100
13446,73,250
13446,73,250
13446,30,240
13447,66,220
13447,31,190
13448,677,230
13448,67,370
13448,82,90
13448,71,220
13448,67,370
13449,97,100
13449,82,90
13449,93,70
13449,92,70
13450,30,240
13450,74,250
13450,29,290
13450,677,230
13450,93,70
13450,72,270
13450,29,290
13451,84,100
13451,31,190
13451,677,230
13451,66,220
13452,29,290
13452,665,340
13453,83,90
13453,71,220
13453,73,250
13453,665,340
13454,665,340
13454,92,70
13454,677,230
13454,92,70
13454,74,250
13454,92,70
13454,67,370
13455,97,100
13455,31,190
13456,93,70
13456,72,270
13456,83,90
13456,71,220
13456,30,240
13456,30,240
13456,30,240
13457,67,370
13457,72,270
13457,84,100
13458,73,250
13458,83,90
13458,74,250
13459,67,370
13459,665,340
13460,66,220
13460,84,100
13460,66,220
13461,677,230
13461,71,220
13462,83,90
13462,74,250
13462,84,100
13462,97,100
13462,71,220
13462,31,190
13462,72,270
13463,84,100
13463,72,270
13463,84,100
13463,71,220
13464,72,270
13464,31,190
13464,74,250
13464,71,220
13464,72,270
13465,665,340
13465,74,250
13465,84,100
13465,72,270
13466,83,90
13466,93,70
13466,665,340
13466,93,70
13466,92,70
13466,73,250
13466,66,220
13467,67,370
13467,92,70
13468,92,70
13468,677,230
13468,66,220
13468,83,90
13468,29,290
13468,29,290
13469,83,90
13469,665,340
13469,73,250
13469,82,90
13470,93,70
13470,74,250
13470,67,370
13470,82,90
13470,97,100
13470,677,230
13470,97,100
13471,66,220
13471,30,240
13471,73,250
13472,665,340
13472,93,70
13472,83,90
13472,73,250
13472,93,70
13472,93,70
13473,93,70
13473,665,340
13473,665,340
13474,83,90
13474,30,240
13475,30,240
13475,74,250
13475,82,90
13476,30,240
13476,30,240
13476,71,220
13476,84,100
13476,84,100
13477,74,250
13477,72,270
13477,67,370
13477,31,190
13477,677,230
13477,93,70
13478,66,220
13478,83,90
13479,82,90
13479,82,90
13479,82,90
13479,84,100
13480,66,220
13480,665,340
13480,84,100
13480,72,270
13480,67,370
13481,72,270
13481,66,220
13482,83,90
13482,73,250
13482,71,220
13482,67,370
13482,67,370
13483,29,290
13483,72,270
13483,67,370
13483,93,70
13484,31,190
13484,665,340
13484,83,90
13485,677,230
13485,82,90
13486,92,70
13486,71,220
13487,66,220
13487,72,270
13487,30,240
13488,82,90
13488,31,190
13488,665,340
13489,66,220
13489,66,220
13489,93,70
13489,72,270
13489,31,190
13489,93,70
13489,97,100
13490,82,90
13490,71,220
13490,72,270
13490,83,90
13491,73,250
13491,67,370
13491,66,220
13491,93,70
13491,665,340
13492,92,70
13492,84,100
13492,72,270
13492,72,270
13492,677,230
13492,677,230
13493,84,100
13493,82,90
13493,29,290
13493,665,340
13494,30,240
13494,677,230
13494,84,100
13494,677,230
13495,30,240
13495,67,370
13495,29,290
13495,30,240
13495,29,290
13496,97,100
13496,29,290
13496,677,230
13496,82,90
13496,82,90
13496,83,90
13496,30,240
13497,97,100
13497,83,90
13497,66,220
13497,29,290
13497,66,220
13497,93,70
13497,31,190
13498,30,240
13498,93,70
13498,67,370
13499,71,220
13499,93,70
13499,67,370
13499,677,230
13500,31,190
13500,71,220
13500,71,220
13500,677,230
13500,677,230
13500,29,290
13500,30,240
13501,31,190
13501,97,100
13501,677,230
13501,72,270
13501,92,70
13502,31,190
13502,93,70
13503,29,290
13503,93,70
13503,30,240
13503,31,190
13503,665,340
13503,71,220
13503,72,270
13504,93,70
13504,82,90
13504,67,370
13504,665,340
13505,83,90
13505,71,220
13505,71,220
13505,84,100
13505,97,100
13506,97,100
13506,67,370
13506,71,220
13506,84,100
13506,66,220
13507,82,90
13507,92,70
13507,73,250
13507,82,90
13507,67,370
13508,93,70
13508,72,270
13508,74,250
13508,665,340
13508,677,230
13508,66,220
13508,665,340
13509,73,250
13509,71,220
13509,97,100
13509,82,90
13510,97,100
13510,92,70
13510,82,90
13511,29,290
13511,30,240
13511,93,70
13512,71,220
13512,66,220
13512,73,250
13512,73,250
13512,677,230
13513,30,240
13513,31,190
13513,97,100
13513,677,230
13513,66,220
13513,97,100
13514,83,90
13514,72,270
13514,73,250
13514,73,250
13514,97,100
13515,83,90
13515,71,220
13515,677,230
13516,73,250
13516,29,290
13517,67,370
13517,30,240
13517,84,100
13517,74,250
13518,67,370
13518,665,340
13519,72,270
13519,31,190
13519,93,70
13519,30,240
13519,92,70
13519,82,90
13520,92,70
13520,92,70
13520,29,290
13521,83,90
13521,665,340
13521,97,100
13521,30,240
13521,84,100
13522,97,100
13522,84,100
13522,93,70
13522,29,290
13522,31,190
13522,92,70
13522,677,230
13523,84,100
13523,82,90
13523,97,100
13523,29,290
13524,84,100
13524,29,290
13524,93,70
13524,97,100
13524,29,290
13525,30,240
13525,665,340
13526,31,190
13526,74,250
13526,92,70
13527,677,230
13527,92,70
13527,84,100
13527,677,230
13528,92,70
13528,67,370
13528,93,70
13528,82,90
13529,71,220
13529,29,290
13530,67,370
13530,93,70
13530,97,100
13530,66,220
13530,92,70
13530,72,270
13530,97,100
13531,30,240
13531,30,240
13531,84,100
13531,97,100
13531,83,90
13532,71,220
13532,92,70
13532,84,100
13532,67,370
13533,67,370
13533,66,220
13533,29,290
13533,82,90
13533,83,90
13534,83,90
13534,74,250
13534,71,220
13534,67,370
13535,31,190
13535,677,230
13535,92,70
13535,29,290
13535,84,100
13536,82,90
13536,97,100
13537,665,340
13537,82,90
13537,67,370
13537,29,290
13538,67,370
13538,665,340
13538,677,230
13538,66,220
13538,92,70
13539,71,220
13539,71,220
13539,29,290
13539,92,70
13539,72,270
13540,66,220
13540,82,90
13541,97,100
13541,73,250
13542,31,190
13542,29,290
13543,72,270
13543,665,340
